-0.295	110.863605051	150.679880943
-0.274310344828	107.680345435	148.657870569
-0.253620689655	102.049615432	139.021072711
-0.232931034483	96.5871904851	131.228436651
-0.21224137931	87.0149977551	121.077608698
-0.191551724138	83.7074594625	116.294338158
-0.170862068966	79.1133033562	109.135851178
-0.150172413793	72.5877501432	100.636767683
-0.129482758621	66.7571731449	90.4979609048
-0.108793103448	63.5270538775	84.8365653011
-0.0881034482759	57.5502728121	78.6688481085
-0.0674137931034	51.4635998343	70.9252097974
-0.046724137931	46.7174436994	68.8395008132
-0.0260344827586	41.2716384199	62.2398602483
-0.00534482758621	36.3483535112	57.6016741601
0.0153448275862	31.7976753059	53.7455794685
0.0360344827586	29.2069359713	50.8458631382
0.056724137931	28.8405194696	49.7065798056
0.0774137931034	29.0327156141	47.0288379775
0.0981034482759	32.3420942265	47.2753555899
0.118793103448	34.0387156407	47.1645133877
0.139482758621	38.6817638217	47.8595519653
0.160172413793	42.5233670412	48.9453108942
0.180862068966	47.8531668537	50.8981905749
0.201551724138	51.4310720817	53.2403160675
0.22224137931	56.5192566658	56.2247031573
0.242931034483	60.8450649169	59.2803257021
0.263620689655	63.8961559389	62.7211390751
0.284310344828	68.1933147816	66.495655113
0.305	73.4360604726	70.4464450615
