-0.295	110.496565223	142.608979708
-0.240454545455	94.1899873804	125.401934618
-0.185909090909	76.9505553426	106.115945743
-0.131363636364	65.3201396252	85.8379095523
-0.0768181818182	50.7748474145	73.4141061435
-0.0222727272727	37.3636712378	60.8371243796
0.0322727272727	28.3294222068	50.3714748825
0.0868181818182	31.7536189927	46.9323241484
0.141363636364	39.8115026515	48.0245559654
0.195909090909	56.0203546	53.0723166552
0.250454545455	64.6791727716	61.2651824706
0.305	79.9372516324	72.1028539137
